営業利益は14百万円(同93.6％減)、経常利益は７百万円(同96.6％減)となり、㈱アイアクトの株式取得価額について、業績見込み並びに来期の事業計画等を勘案した結果、当初の利益計画には及ばないことが明らかとなり、株式取得時の投資価値は毀損していると判断し、関係会社株式評価損２億51百万円を特別損失に計上したため、当期純損失は２億51百万円(前事業年度は当期純利益１億50百万円)となりました	0
アルミホイールは、出荷量が減少したほか、為替相場が円高基調となった影響により、前年同期を下回りました	0
当連結会計年度におけるわが国経済は、年央は為替が円高で推移したものの、堅調な輸出に支えられ、緩やかな回復基調が続きました	1
それらにより、相対的な競争力の低下を来した結果、販売実績は低迷しております	0
海上事業は計画通り進捗しましたが、航空事業は取扱いでは想定通りとなったものの、アジアで運賃の仕入れ高騰といった厳しい事業環境となりました	1
また、セグメント利益につきましては、エアバッグインフレータに起因する品質関連費用および米国の金利上昇に伴う販売費を中心とした諸経費等の増加、為替変動の影響、試験研究費の増加により、3,977億円と前連結会計年度に比べ1,460億円（26.8％）の減益となりました	0
欧州経済は、英国のEU離脱問題等により先行き不透明感があるものの、金融緩和等の下支えによる内需拡大と雇用環境の改善及び輸出拡大により、緩やかに回復しました	1
なお、セグメント利益は３千８百万円（前年同期はセグメント損失１千３百万円）となりました	1
電炉業界は、建設向けをはじめとした鋼材需要が期後半より回復基調で推移したため、粗鋼生産量は前期を上回りました	1
その結果、売上高は590百万円（同3.4％増）となり、その他の事業を含めた営業収益は3,227百万円、営業総利益は1,993百万円となっております	1
ラボ用分析機器はHACH製品が増加し、ポータブル分析計は微増となりました	1
国内線貨物は、単価の改善を図った他、沖縄からの花卉(かき)需要が高まる期間に沖縄＝羽田線の貨物臨時便を設定する等、増収に努めたが、航空貨物需要全体が期を通じて低調に推移したことや、天候不順により、北海道発の生鮮貨物の取扱いが減少したこと等から、輸送重量、収入ともに前期を下回った	0
